pair_id,story_id,query_type,rung,component,layer,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,recovery,method
19152->19151,smoke_birthWeight,nde,3,attention,13,9.75,9.8125,9.4375,-0.375,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,14,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,15,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,16,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,17,9.75,9.8125,9.9375,0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,18,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,19,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,20,9.75,9.8125,9.6875,-0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,21,9.75,9.8125,9.75,-0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,22,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,23,9.75,9.8125,9.75,-0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,24,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,25,9.75,9.8125,9.75,-0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,26,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,attention,27,9.75,9.8125,9.6875,-0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,0,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,1,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,2,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,3,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,4,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,5,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,6,9.75,9.8125,9.6875,-0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,7,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,8,9.75,9.8125,9.5625,-0.25,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,9,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,10,9.75,9.8125,9.9375,0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,11,9.75,9.8125,9.5625,-0.25,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,12,9.75,9.8125,9.3125,-0.5,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,13,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,14,9.75,9.8125,9.9375,0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,15,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,16,9.75,9.8125,9.6875,-0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,17,9.75,9.8125,9.5625,-0.25,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,18,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,19,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,20,9.75,9.8125,9.625,-0.1875,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,21,9.75,9.8125,9.6875,-0.125,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,22,9.75,9.8125,9.75,-0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,23,9.75,9.8125,9.8125,0.0,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,24,9.75,9.8125,9.75,-0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,25,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,26,9.75,9.8125,9.875,0.0625,transformer_lens
19152->19151,smoke_birthWeight,nde,3,mlp,27,9.75,9.8125,9.75,-0.0625,transformer_lens
839->793,getting_late,ett,3,residual,0,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,1,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,2,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,3,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,4,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,5,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,6,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,7,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,8,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,9,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,10,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,11,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,12,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,13,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,14,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,15,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,16,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,17,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,18,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,19,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,20,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,21,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,22,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,23,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,24,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,25,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,26,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,residual,27,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,attention,0,6.40625,6.5625,6.375,-0.1875,transformer_lens
839->793,getting_late,ett,3,attention,1,6.40625,6.5625,6.46875,-0.09375,transformer_lens
839->793,getting_late,ett,3,attention,2,6.40625,6.5625,6.375,-0.1875,transformer_lens
839->793,getting_late,ett,3,attention,3,6.40625,6.5625,6.71875,0.15625,transformer_lens
839->793,getting_late,ett,3,attention,4,6.40625,6.5625,6.21875,-0.34375,transformer_lens
839->793,getting_late,ett,3,attention,5,6.40625,6.5625,6.34375,-0.21875,transformer_lens
839->793,getting_late,ett,3,attention,6,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,attention,7,6.40625,6.5625,6.5,-0.0625,transformer_lens
839->793,getting_late,ett,3,attention,8,6.40625,6.5625,6.15625,-0.40625,transformer_lens
839->793,getting_late,ett,3,attention,9,6.40625,6.5625,6.46875,-0.09375,transformer_lens
839->793,getting_late,ett,3,attention,10,6.40625,6.5625,6.71875,0.15625,transformer_lens
839->793,getting_late,ett,3,attention,11,6.40625,6.5625,5.84375,-0.71875,transformer_lens
839->793,getting_late,ett,3,attention,12,6.40625,6.5625,6.375,-0.1875,transformer_lens
839->793,getting_late,ett,3,attention,13,6.40625,6.5625,6.65625,0.09375,transformer_lens
839->793,getting_late,ett,3,attention,14,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,attention,15,6.40625,6.5625,6.28125,-0.28125,transformer_lens
839->793,getting_late,ett,3,attention,16,6.40625,6.5625,6.59375,0.03125,transformer_lens
839->793,getting_late,ett,3,attention,17,6.40625,6.5625,6.3125,-0.25,transformer_lens
839->793,getting_late,ett,3,attention,18,6.40625,6.5625,6.3125,-0.25,transformer_lens
839->793,getting_late,ett,3,attention,19,6.40625,6.5625,6.625,0.0625,transformer_lens
839->793,getting_late,ett,3,attention,20,6.40625,6.5625,6.59375,0.03125,transformer_lens
839->793,getting_late,ett,3,attention,21,6.40625,6.5625,6.71875,0.15625,transformer_lens
839->793,getting_late,ett,3,attention,22,6.40625,6.5625,6.71875,0.15625,transformer_lens
839->793,getting_late,ett,3,attention,23,6.40625,6.5625,6.53125,-0.03125,transformer_lens
839->793,getting_late,ett,3,attention,24,6.40625,6.5625,6.5625,0.0,transformer_lens
839->793,getting_late,ett,3,attention,25,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,attention,26,6.40625,6.5625,6.5625,0.0,transformer_lens
839->793,getting_late,ett,3,attention,27,6.40625,6.5625,6.5,-0.0625,transformer_lens
839->793,getting_late,ett,3,mlp,0,6.40625,6.5625,6.25,-0.3125,transformer_lens
839->793,getting_late,ett,3,mlp,1,6.40625,6.5625,6.5625,0.0,transformer_lens
839->793,getting_late,ett,3,mlp,2,6.40625,6.5625,6.28125,-0.28125,transformer_lens
839->793,getting_late,ett,3,mlp,3,6.40625,6.5625,6.8125,0.25,transformer_lens
839->793,getting_late,ett,3,mlp,4,6.40625,6.5625,6.3125,-0.25,transformer_lens
839->793,getting_late,ett,3,mlp,5,6.40625,6.5625,6.59375,0.03125,transformer_lens
839->793,getting_late,ett,3,mlp,6,6.40625,6.5625,6.6875,0.125,transformer_lens
839->793,getting_late,ett,3,mlp,7,6.40625,6.5625,6.40625,-0.15625,transformer_lens
839->793,getting_late,ett,3,mlp,8,6.40625,6.5625,6.625,0.0625,transformer_lens
839->793,getting_late,ett,3,mlp,9,6.40625,6.5625,6.3125,-0.25,transformer_lens
839->793,getting_late,ett,3,mlp,10,6.40625,6.5625,6.0,-0.5625,transformer_lens
839->793,getting_late,ett,3,mlp,11,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,mlp,12,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,mlp,13,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,mlp,14,6.40625,6.5625,6.375,-0.1875,transformer_lens
839->793,getting_late,ett,3,mlp,15,6.40625,6.5625,6.6875,0.125,transformer_lens
839->793,getting_late,ett,3,mlp,16,6.40625,6.5625,6.4375,-0.125,transformer_lens
839->793,getting_late,ett,3,mlp,17,6.40625,6.5625,6.5625,0.0,transformer_lens
839->793,getting_late,ett,3,mlp,18,6.40625,6.5625,6.5,-0.0625,transformer_lens
839->793,getting_late,ett,3,mlp,19,6.40625,6.5625,6.53125,-0.03125,transformer_lens
839->793,getting_late,ett,3,mlp,20,6.40625,6.5625,6.75,0.1875,transformer_lens
839->793,getting_late,ett,3,mlp,21,6.40625,6.5625,6.46875,-0.09375,transformer_lens
839->793,getting_late,ett,3,mlp,22,6.40625,6.5625,6.65625,0.09375,transformer_lens
839->793,getting_late,ett,3,mlp,23,6.40625,6.5625,6.625,0.0625,transformer_lens
839->793,getting_late,ett,3,mlp,24,6.40625,6.5625,6.59375,0.03125,transformer_lens
839->793,getting_late,ett,3,mlp,25,6.40625,6.5625,6.625,0.0625,transformer_lens
839->793,getting_late,ett,3,mlp,26,6.40625,6.5625,6.5625,0.0,transformer_lens
839->793,getting_late,ett,3,mlp,27,6.40625,6.5625,6.6875,0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,0,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,1,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,2,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,3,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,4,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,5,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,6,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,7,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,8,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,9,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,10,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,11,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,12,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,13,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,14,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,15,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,16,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,17,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,18,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,19,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,20,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,21,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,22,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,23,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,24,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,25,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,26,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,residual,27,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,0,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,1,7.59375,7.75,7.5625,-0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,2,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,3,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,4,7.59375,7.75,7.5,-0.25,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,5,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,6,7.59375,7.75,8.0,0.25,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,7,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,8,7.59375,7.75,7.375,-0.375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,9,7.59375,7.75,7.78125,0.03125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,10,7.59375,7.75,7.4375,-0.3125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,11,7.59375,7.75,7.9375,0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,12,7.59375,7.75,7.375,-0.375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,13,7.59375,7.75,7.75,0.0,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,14,7.59375,7.75,7.9375,0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,15,7.59375,7.75,7.375,-0.375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,16,7.59375,7.75,8.0625,0.3125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,17,7.59375,7.75,7.4375,-0.3125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,18,7.59375,7.75,7.5625,-0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,19,7.59375,7.75,7.8125,0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,20,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,21,7.59375,7.75,7.78125,0.03125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,22,7.59375,7.75,7.5625,-0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,23,7.59375,7.75,7.75,0.0,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,24,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,25,7.59375,7.75,7.71875,-0.03125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,26,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,attention,27,7.59375,7.75,7.8125,0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,0,7.59375,7.75,7.9375,0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,1,7.59375,7.75,7.53125,-0.21875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,2,7.59375,7.75,7.4375,-0.3125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,3,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,4,7.59375,7.75,7.65625,-0.09375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,5,7.59375,7.75,7.875,0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,6,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,7,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,8,7.59375,7.75,7.9375,0.1875,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,9,7.59375,7.75,7.5,-0.25,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,10,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,11,7.59375,7.75,7.8125,0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,12,7.59375,7.75,7.40625,-0.34375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,13,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,14,7.59375,7.75,7.5,-0.25,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,15,7.59375,7.75,7.40625,-0.34375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,16,7.59375,7.75,7.875,0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,17,7.59375,7.75,7.5,-0.25,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,18,7.59375,7.75,7.8125,0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,19,7.59375,7.75,7.375,-0.375,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,20,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,21,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,22,7.59375,7.75,7.71875,-0.03125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,23,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,24,7.59375,7.75,7.625,-0.125,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,25,7.59375,7.75,7.59375,-0.15625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,26,7.59375,7.75,7.6875,-0.0625,transformer_lens
10105->10113,simpson_hospital,det-counterfactual,3,mlp,27,7.59375,7.75,7.625,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,0,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,1,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,2,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,3,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,4,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,5,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,6,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,7,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,8,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,9,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,10,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,11,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,12,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,13,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,14,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,15,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,16,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,17,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,18,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,19,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,20,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,21,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,22,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,23,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,24,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,25,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,26,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,residual,27,7.28125,7.0625,7.28125,0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,0,7.28125,7.0625,6.90625,-0.15625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,1,7.28125,7.0625,7.03125,-0.03125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,2,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,3,7.28125,7.0625,7.25,0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,4,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,5,7.28125,7.0625,6.84375,-0.21875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,6,7.28125,7.0625,7.03125,-0.03125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,7,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,8,7.28125,7.0625,7.1875,0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,9,7.28125,7.0625,7.03125,-0.03125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,10,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,11,7.28125,7.0625,6.8125,-0.25,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,12,7.28125,7.0625,6.75,-0.3125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,13,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,14,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,15,7.28125,7.0625,7.09375,0.03125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,16,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,17,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,18,7.28125,7.0625,6.9375,-0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,19,7.28125,7.0625,6.875,-0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,20,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,21,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,22,7.28125,7.0625,6.875,-0.1875,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,23,7.28125,7.0625,6.96875,-0.09375,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,24,7.28125,7.0625,7.0625,0.0,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,25,7.28125,7.0625,7.1875,0.125,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,26,7.28125,7.0625,7.0,-0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,attention,27,7.28125,7.0625,7.125,0.0625,transformer_lens
29776->29787,nonsense1,det-counterfactual,3,mlp,0,7.28125,7.0625,7.125,0.0625,transformer_lens
